person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate
23,54960,MORTGAGE,7.0,EDUCATION,A,5500,0,0.1,false,3,6.03
23,41000,MORTGAGE,7.0,EDUCATION,A,6000,0,0.15,false,4,6.03
23,45000,RENT,2.0,VENTURE,A,3600,0,0.08,false,3,6.03
23,55000,MORTGAGE,5.0,EDUCATION,A,15000,0,0.27,false,3,6.17
23,30000,RENT,0.0,VENTURE,A,3600,0,0.12,false,2,6.17
23,72000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,0,0.08,false,3,6.17
23,36000,RENT,,DEBTCONSOLIDATION,A,5000,0,0.14,false,2,6.17
23,52000,RENT,2.0,EDUCATION,A,8400,0,0.16,false,3,6.17
23,38000,RENT,0.0,MEDICAL,A,8000,0,0.21,false,2,6.17
23,42000,MORTGAGE,2.0,VENTURE,A,1500,0,0.04,false,3,6.17
23,85000,RENT,5.0,EDUCATION,A,10000,0,0.12,false,3,6.17
23,50004,RENT,7.0,EDUCATION,A,10000,0,0.2,false,4,6.17
23,77705,MORTGAGE,,DEBTCONSOLIDATION,A,11700,0,0.15,false,3,6.17
23,55000,MORTGAGE,5.0,PERSONAL,A,7750,0,0.14,false,4,6.17
23,72000,MORTGAGE,7.0,EDUCATION,A,7000,0,0.1,false,3,6.17
23,100000,MORTGAGE,8.0,PERSONAL,A,16000,0,0.16,false,2,6.17
23,21600,MORTGAGE,7.0,EDUCATION,A,2000,0,0.09,false,4,6.17
23,43200,RENT,0.0,EDUCATION,A,9000,0,0.21,false,3,6.17
23,75000,RENT,3.0,EDUCATION,A,13200,0,0.18,false,3,6.17
23,48000,RENT,2.0,DEBTCONSOLIDATION,A,5000,0,0.1,false,4,6.17
23,70000,MORTGAGE,7.0,EDUCATION,A,20000,0,0.29,false,2,6.17
23,75000,OWN,8.0,EDUCATION,A,8000,0,0.11,false,2,6.17
23,85000,RENT,5.0,DEBTCONSOLIDATION,A,10000,0,0.12,false,4,6.17
23,38400,RENT,7.0,EDUCATION,A,15000,1,0.39,false,2,6.17
23,60000,RENT,2.0,MEDICAL,A,9000,0,0.15,false,2,6.17
23,75000,RENT,3.0,VENTURE,A,13200,0,0.18,false,4,6.17
23,75000,OWN,8.0,VENTURE,A,8000,0,0.11,false,2,6.17
23,95000,RENT,3.0,PERSONAL,A,10000,0,0.11,false,3,6.17
23,49000,RENT,0.0,PERSONAL,A,13000,0,0.27,false,4,6.17
23,100000,MORTGAGE,2.0,VENTURE,A,14000,0,0.14,false,3,6.17
23,60000,RENT,2.0,VENTURE,A,9000,0,0.15,false,2,6.17
23,44000,MORTGAGE,0.0,VENTURE,A,5500,0,0.13,false,4,6.17
23,44000,MORTGAGE,0.0,MEDICAL,A,5500,0,0.13,false,4,6.17
23,100000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14000,0,0.14,false,4,6.17
23,23136,RENT,,EDUCATION,A,4800,0,0.21,false,2,6.17
23,55000,MORTGAGE,5.0,PERSONAL,A,15000,0,0.27,false,2,6.17
23,40800,OWN,,MEDICAL,A,21000,0,0.51,false,3,6.17
23,16000,OWN,7.0,PERSONAL,A,2000,0,0.13,false,3,6.39
23,34800,RENT,7.0,EDUCATION,A,2500,0,0.07,false,2,6.39
23,40000,MORTGAGE,,EDUCATION,A,4000,0,0.1,false,3,6.39
23,69996,MORTGAGE,7.0,VENTURE,A,3000,0,0.04,false,4,6.39
23,48000,RENT,0.0,PERSONAL,A,6800,1,0.14,false,4,6.54
23,46300,RENT,0.0,PERSONAL,A,1675,0,0.04,false,3,6.54
23,60000,MORTGAGE,6.0,PERSONAL,A,7000,0,0.12,false,2,6.54
23,19200,OWN,,PERSONAL,A,6000,1,0.31,false,2,6.54
23,75800,RENT,0.0,PERSONAL,A,7000,0,0.09,false,2,6.54
23,130104,MORTGAGE,7.0,VENTURE,A,24000,0,0.18,false,2,6.54
23,53352,RENT,3.0,VENTURE,A,17500,1,0.33,false,2,6.54
23,17004,RENT,3.0,MEDICAL,A,5000,1,0.29,false,2,6.54
23,57504,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,0,0.16,false,3,6.54
23,83000,RENT,3.0,MEDICAL,A,10000,0,0.12,false,3,6.54
23,19200,OWN,,HOMEIMPROVEMENT,A,6000,1,0.31,false,4,6.54
23,42000,MORTGAGE,3.0,EDUCATION,A,11000,0,0.26,false,3,6.54
23,97781,MORTGAGE,7.0,VENTURE,A,15000,0,0.15,false,3,6.54
23,36000,OWN,1.0,VENTURE,A,1800,0,0.05,false,4,6.54
23,84000,RENT,0.0,DEBTCONSOLIDATION,A,12500,0,0.15,false,4,6.54
23,49400,RENT,0.0,EDUCATION,A,20000,1,0.4,false,4,6.54
23,24000,RENT,0.0,VENTURE,A,9250,1,0.39,false,3,6.54
23,60000,MORTGAGE,4.0,PERSONAL,A,20000,0,0.33,false,3,6.54
23,52000,RENT,7.0,VENTURE,A,10000,0,0.19,false,2,6.54
23,50000,RENT,1.0,DEBTCONSOLIDATION,A,12000,0,0.24,false,3,6.54
23,75000,RENT,6.0,EDUCATION,A,15000,0,0.2,false,3,6.54
23,97781,MORTGAGE,7.0,MEDICAL,A,5575,0,0.06,false,3,6.54
23,59000,RENT,7.0,EDUCATION,A,7500,0,0.13,false,2,6.54
23,53352,RENT,3.0,MEDICAL,A,17500,1,0.33,false,4,6.54
23,60000,MORTGAGE,6.0,EDUCATION,A,7000,0,0.12,false,3,6.54
23,84000,RENT,0.0,EDUCATION,A,12500,0,0.15,false,4,6.54
23,33000,RENT,0.0,DEBTCONSOLIDATION,A,3725,0,0.11,false,2,6.54
23,75800,RENT,0.0,EDUCATION,A,7000,0,0.09,false,4,6.54
23,94200,MORTGAGE,6.0,EDUCATION,A,18000,0,0.19,false,3,6.54
23,96000,MORTGAGE,5.0,PERSONAL,A,1500,0,0.02,false,3,6.62
23,33000,RENT,0.0,EDUCATION,A,7000,0,0.21,false,2,6.62
23,98280,MORTGAGE,7.0,EDUCATION,A,9400,0,0.1,false,3,6.62
23,30000,MORTGAGE,8.0,VENTURE,A,4375,0,0.15,false,2,6.62
23,78000,MORTGAGE,0.0,MEDICAL,A,10000,0,0.13,false,2,6.62
23,46000,MORTGAGE,7.0,PERSONAL,A,5000,0,0.11,false,3,6.62
23,24000,RENT,4.0,DEBTCONSOLIDATION,A,5000,0,0.21,false,2,6.62
23,70000,RENT,8.0,VENTURE,A,6725,0,0.1,false,2,6.62
23,98280,MORTGAGE,7.0,PERSONAL,A,9400,0,0.1,false,3,6.62
23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,0,0.04,false,3,6.62
23,78000,RENT,0.0,HOMEIMPROVEMENT,A,5000,1,0.06,false,4,6.62
23,24000,RENT,4.0,PERSONAL,A,5000,0,0.21,false,4,6.62
23,37000,RENT,7.0,EDUCATION,A,11000,0,0.3,false,3,6.62
23,67752,RENT,3.0,EDUCATION,A,7000,0,0.1,false,4,6.62
23,44004,OWN,7.0,EDUCATION,A,17000,0,0.39,false,2,6.62
23,38400,MORTGAGE,6.0,EDUCATION,A,8000,0,0.21,false,4,6.62
23,50000,RENT,4.0,EDUCATION,A,8000,0,0.16,false,3,6.62
23,98400,MORTGAGE,7.0,EDUCATION,A,9000,0,0.09,false,4,6.62
23,30000,OWN,,EDUCATION,A,14125,0,0.47,false,4,6.62
23,65000,MORTGAGE,0.0,EDUCATION,A,8200,0,0.13,false,4,6.62
23,26000,RENT,2.0,MEDICAL,A,3525,0,0.14,false,4,6.62
23,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2000,0,0.04,false,4,6.62
23,66000,MORTGAGE,5.0,VENTURE,A,6000,0,0.09,false,2,6.62
23,92000,MORTGAGE,7.0,PERSONAL,A,12000,0,0.13,false,3,6.62
23,40000,MORTGAGE,7.0,VENTURE,A,5000,0,0.13,false,4,6.62
23,70000,RENT,8.0,DEBTCONSOLIDATION,A,6725,0,0.1,false,2,6.62
23,86000,RENT,4.0,MEDICAL,A,14000,0,0.16,false,3,6.62
23,21600,RENT,5.0,VENTURE,A,7000,1,0.32,false,2,6.62
23,42000,RENT,2.0,MEDICAL,A,3000,0,0.07,false,3,6.62
23,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1000,1,0.03,false,3,6.62
23,44004,OWN,7.0,MEDICAL,A,17000,0,0.39,false,2,6.62
23,80000,RENT,1.0,MEDICAL,A,12000,0,0.15,false,4,6.62
23,30000,OWN,1.0,PERSONAL,A,5000,0,0.17,false,2,6.62
23,57188,MORTGAGE,7.0,VENTURE,A,17450,0,0.31,false,3,6.62
23,70000,MORTGAGE,5.0,PERSONAL,A,10000,0,0.14,false,4,6.62
23,96000,MORTGAGE,4.0,PERSONAL,A,9000,0,0.09,false,4,6.62
23,12000,RENT,0.0,PERSONAL,A,5825,1,0.49,false,4,6.62
23,79000,MORTGAGE,7.0,EDUCATION,A,17825,0,0.23,false,2,6.62
23,31164,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,0,0.14,false,2,6.62
23,45000,RENT,7.0,EDUCATION,A,10000,0,0.22,false,4,6.62
23,57664,MORTGAGE,4.0,EDUCATION,A,10000,0,0.17,false,4,6.62
23,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,0,0.16,false,2,6.62
23,54000,MORTGAGE,2.0,VENTURE,A,7000,0,0.13,false,3,6.62
23,65000,RENT,2.0,EDUCATION,A,8000,0,0.12,false,4,6.62
23,42900,OWN,6.0,MEDICAL,A,1000,0,0.02,false,3,6.76
23,85000,MORTGAGE,3.0,EDUCATION,A,4000,0,0.05,false,4,6.76
23,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4400,0,0.06,false,4,6.76
23,67000,OWN,1.0,VENTURE,A,3250,0,0.05,false,4,6.76
23,56000,MORTGAGE,4.0,EDUCATION,A,3000,0,0.05,false,3,6.76
23,55000,RENT,1.0,MEDICAL,A,3800,0,0.07,false,4,6.76
23,45000,MORTGAGE,7.0,VENTURE,A,5000,0,0.11,false,3,6.76
23,65000,MORTGAGE,7.0,VENTURE,A,6250,0,0.1,false,2,6.76
23,120000,MORTGAGE,2.0,EDUCATION,A,6000,0,0.05,false,3,6.76
23,67000,OWN,1.0,VENTURE,A,3250,0,0.05,false,2,6.76
23,26000,RENT,0.0,PERSONAL,A,4000,0,0.15,false,3,6.76
23,72000,MORTGAGE,5.0,PERSONAL,A,8700,0,0.12,false,4,6.76
23,35375,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5600,0,0.16,false,3,6.76
23,67450,RENT,8.0,EDUCATION,A,4000,0,0.06,false,3,6.76
23,52800,RENT,3.0,EDUCATION,A,4500,0,0.09,false,4,6.76
23,72000,MORTGAGE,7.0,VENTURE,A,9000,0,0.13,false,2,6.76
23,75000,RENT,6.0,DEBTCONSOLIDATION,A,13000,0,0.17,false,2,6.91
23,72000,RENT,3.0,PERSONAL,A,10000,0,0.14,false,2,6.91
23,48000,RENT,5.0,EDUCATION,A,15000,1,0.31,false,2,6.91
23,62471,MORTGAGE,,PERSONAL,A,12000,0,0.19,false,4,6.91
23,60000,RENT,2.0,VENTURE,A,5000,0,0.08,false,4,6.91
23,14400,RENT,2.0,VENTURE,A,5000,1,0.35,false,3,6.91
23,50000,RENT,0.0,EDUCATION,A,3000,0,0.06,false,2,6.91
23,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3525,0,0.05,false,3,6.91
23,99200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,23000,0,0.23,false,4,6.91
23,21000,RENT,6.0,DEBTCONSOLIDATION,A,7500,1,0.36,false,4,6.91
23,38004,RENT,5.0,EDUCATION,A,5000,0,0.13,false,4,6.91
23,62471,MORTGAGE,,EDUCATION,A,12000,0,0.19,false,2,6.91
23,150000,MORTGAGE,7.0,MEDICAL,A,8000,0,0.05,false,2,6.91
23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,0,0.08,false,3,6.91
23,25000,RENT,0.0,PERSONAL,A,2500,0,0.1,false,2,6.91
23,26000,RENT,0.0,DEBTCONSOLIDATION,A,3500,0,0.13,false,3,6.91
23,25000,RENT,0.0,DEBTCONSOLIDATION,A,5000,0,0.2,false,3,6.91
23,110000,MORTGAGE,7.0,VENTURE,A,5000,0,0.05,false,2,6.91
23,59928,OWN,7.0,EDUCATION,A,18000,0,0.3,false,3,6.91
23,50000,RENT,3.0,VENTURE,A,6400,0,0.13,false,2,6.91
23,135000,OWN,7.0,VENTURE,A,16000,0,0.12,false,3,6.91
23,62400,RENT,0.0,VENTURE,A,12000,0,0.19,false,3,6.91
23,86250,MORTGAGE,5.0,VENTURE,A,20000,0,0.23,false,2,6.91
23,21000,RENT,6.0,EDUCATION,A,7500,1,0.36,false,2,6.91
23,52000,RENT,7.0,EDUCATION,A,14000,0,0.27,false,3,6.91
23,57500,RENT,5.0,EDUCATION,A,9000,0,0.16,false,2,6.91
23,78000,MORTGAGE,2.0,VENTURE,A,6000,0,0.08,false,4,6.91
23,112976,MORTGAGE,2.0,MEDICAL,A,20000,0,0.18,false,2,6.91
23,60000,MORTGAGE,4.0,EDUCATION,A,13000,0,0.22,false,2,6.91
23,38004,RENT,5.0,VENTURE,A,5000,0,0.13,false,2,6.91
23,11000,RENT,,EDUCATION,A,1200,0,0.11,false,3,6.91
23,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,0,0.08,false,2,6.92
23,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,0,0.06,false,2,6.92
23,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,12000,0,0.16,false,4,6.92
23,30000,RENT,8.0,EDUCATION,A,10625,1,0.35,false,2,6.92
23,50000,RENT,0.0,EDUCATION,A,10000,0,0.2,false,2,6.92
23,93000,RENT,1.0,DEBTCONSOLIDATION,A,7200,0,0.08,false,2,6.92
23,87200,MORTGAGE,0.0,VENTURE,A,10000,0,0.11,false,3,6.92
23,30000,RENT,8.0,EDUCATION,A,10625,1,0.35,false,4,6.92
23,92000,RENT,7.0,EDUCATION,A,9000,0,0.1,false,2,6.92
23,81504,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2400,0,0.03,false,4,6.92
23,145596,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4700,0,0.03,false,2,6.92
23,60000,OWN,3.0,MEDICAL,A,10000,0,0.17,false,4,6.92
23,85000,MORTGAGE,3.0,EDUCATION,A,7200,0,0.08,false,4,6.92
23,73500,MORTGAGE,7.0,VENTURE,A,10000,0,0.14,false,4,6.92
23,42000,RENT,0.0,EDUCATION,A,8500,0,0.2,false,3,6.92
23,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,0,0.05,false,3,6.92
23,75000,OWN,5.0,VENTURE,A,10000,0,0.13,false,2,6.92
23,90000,RENT,5.0,MEDICAL,A,8000,0,0.09,false,3,6.92
23,40000,RENT,0.0,VENTURE,A,3400,0,0.09,false,3,6.92
23,83236,RENT,6.0,EDUCATION,A,7000,0,0.08,false,2,6.92
23,50000,MORTGAGE,3.0,PERSONAL,A,6000,0,0.12,false,2,6.92
23,31577,OWN,6.0,EDUCATION,A,2500,0,0.08,false,4,6.92
23,34884,RENT,3.0,EDUCATION,A,2000,0,0.06,false,2,6.92
23,51996,MORTGAGE,3.0,PERSONAL,A,5000,0,0.1,false,3,6.92
23,28000,MORTGAGE,5.0,EDUCATION,A,4000,0,0.14,false,4,6.92
23,55000,RENT,2.0,EDUCATION,A,3000,0,0.05,false,2,6.99
23,59004,OWN,3.0,VENTURE,A,4000,0,0.07,false,3,6.99
23,90000,MORTGAGE,7.0,VENTURE,A,4900,0,0.05,false,2,6.99
23,46000,MORTGAGE,6.0,PERSONAL,A,15000,0,0.33,false,3,6.99
23,60000,RENT,6.0,DEBTCONSOLIDATION,A,5000,0,0.08,false,3,6.99
23,60000,MORTGAGE,5.0,EDUCATION,A,8850,0,0.15,false,3,6.99
23,110000,MORTGAGE,4.0,VENTURE,A,2500,0,0.02,false,2,6.99
23,105600,MORTGAGE,2.0,PERSONAL,A,25000,0,0.24,false,4,6.99
23,22800,RENT,5.0,DEBTCONSOLIDATION,A,1775,0,0.08,false,2,6.99
23,30000,RENT,2.0,EDUCATION,A,6400,0,0.21,false,4,6.99
23,120000,MORTGAGE,7.0,MEDICAL,A,6000,0,0.05,false,3,6.99
23,35000,RENT,5.0,PERSONAL,A,5000,0,0.14,false,2,6.99
23,132000,MORTGAGE,5.0,PERSONAL,A,15000,0,0.11,false,2,6.99
23,33996,RENT,1.0,EDUCATION,A,1500,0,0.04,false,4,6.99
23,69600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1200,0,0.02,false,3,6.99
23,20004,MORTGAGE,6.0,PERSONAL,A,7125,0,0.36,false,2,6.99
23,30000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6725,1,0.22,false,3,6.99
23,33600,MORTGAGE,8.0,PERSONAL,A,8000,0,0.24,false,2,6.99
23,65000,MORTGAGE,7.0,MEDICAL,A,7000,0,0.11,false,4,6.99
23,22800,RENT,5.0,EDUCATION,A,1775,0,0.08,false,4,6.99
23,61000,MORTGAGE,,PERSONAL,A,10000,0,0.16,false,2,6.99
23,72000,OWN,,PERSONAL,A,15000,0,0.21,false,2,6.99
23,46800,MORTGAGE,,PERSONAL,A,5000,0,0.11,false,2,6.99
23,51000,RENT,1.0,MEDICAL,A,7000,0,0.14,false,3,6.99
23,90000,MORTGAGE,7.0,PERSONAL,A,22000,0,0.24,false,4,6.99
23,75000,RENT,1.0,VENTURE,A,6000,0,0.08,false,4,6.99
23,84000,RENT,5.0,VENTURE,A,6000,0,0.07,false,3,6.99
23,99000,RENT,7.0,PERSONAL,A,15000,0,0.15,false,4,6.99
23,44400,RENT,2.0,DEBTCONSOLIDATION,A,7100,1,0.16,false,3,6.99
23,80000,RENT,4.0,PERSONAL,A,6475,1,0.08,false,3,6.99
23,67200,MORTGAGE,7.0,EDUCATION,A,5525,0,0.08,false,4,6.99
23,34000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,0,0.29,false,4,6.99
23,54000,RENT,3.0,DEBTCONSOLIDATION,A,6250,0,0.12,false,3,6.99
23,45000,MORTGAGE,2.0,PERSONAL,A,3000,0,0.07,false,3,7.05
23,75000,MORTGAGE,7.0,EDUCATION,A,8000,0,0.11,false,2,7.05
23,45000,RENT,7.0,VENTURE,A,2000,0,0.04,false,3,7.05
23,93000,MORTGAGE,5.0,VENTURE,A,3000,0,0.03,false,3,7.12
23,59000,RENT,5.0,DEBTCONSOLIDATION,A,3000,0,0.05,false,2,7.14
23,57996,RENT,5.0,DEBTCONSOLIDATION,A,8000,0,0.14,false,2,7.14
23,150000,MORTGAGE,5.0,VENTURE,A,10000,0,0.07,false,4,7.14
23,65000,MORTGAGE,4.0,MEDICAL,A,7000,0,0.11,false,3,7.14
23,51000,RENT,0.0,DEBTCONSOLIDATION,A,1000,0,0.02,false,2,7.14
23,34188,OWN,,VENTURE,A,3200,0,0.09,false,3,7.14
23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,0,0.06,false,4,7.14
23,20000,RENT,1.0,PERSONAL,A,3200,0,0.16,false,4,7.14
23,24000,OWN,0.0,EDUCATION,A,7000,0,0.29,false,3,7.14
23,51000,MORTGAGE,7.0,MEDICAL,A,10000,0,0.2,false,2,7.14
23,21360,RENT,0.0,MEDICAL,A,7500,1,0.35,false,4,7.14
23,140000,RENT,7.0,VENTURE,A,9000,0,0.06,false,2,7.14
23,58000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,0,0.09,false,2,7.14
23,60000,RENT,5.0,MEDICAL,A,10000,0,0.17,false,2,7.14
23,80000,RENT,1.0,VENTURE,A,7000,0,0.09,false,2,7.14
23,40800,MORTGAGE,3.0,MEDICAL,A,10000,0,0.25,false,2,7.14
23,57738,MORTGAGE,7.0,EDUCATION,A,7000,0,0.12,false,4,7.14
23,45984,RENT,7.0,VENTURE,A,5000,0,0.11,false,4,7.14
23,70200,MORTGAGE,3.0,MEDICAL,A,5000,0,0.07,false,2,7.14
23,65000,MORTGAGE,3.0,EDUCATION,A,8000,0,0.12,false,4,7.14
23,132000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9600,0,0.07,false,3,7.14
23,40000,MORTGAGE,1.0,PERSONAL,A,4000,0,0.1,false,3,7.14
23,38400,MORTGAGE,5.0,EDUCATION,A,10000,0,0.26,false,3,7.14
23,36000,MORTGAGE,,EDUCATION,A,10000,0,0.28,false,3,7.14
23,85000,MORTGAGE,5.0,EDUCATION,A,8000,0,0.09,false,2,7.14
23,140000,RENT,7.0,EDUCATION,A,9000,0,0.06,false,3,7.14
23,21360,RENT,0.0,PERSONAL,A,7500,1,0.35,false,3,7.14
23,88000,RENT,4.0,HOMEIMPROVEMENT,A,4000,1,0.05,false,4,7.14
23,44000,MORTGAGE,7.0,PERSONAL,A,8500,1,0.19,false,3,7.14
23,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5500,0,0.09,false,3,7.14
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4900,0,0.04,false,4,7.14
23,57000,RENT,1.0,PERSONAL,A,9000,0,0.16,false,2,7.14
23,60000,RENT,5.0,DEBTCONSOLIDATION,A,10000,0,0.17,false,2,7.14
23,106000,MORTGAGE,7.0,EDUCATION,A,10000,0,0.09,false,3,7.14
23,106000,MORTGAGE,7.0,EDUCATION,A,10000,0,0.09,false,2,7.14
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,0,0.07,false,3,7.14
23,65000,MORTGAGE,3.0,PERSONAL,A,8000,0,0.12,false,4,7.14
23,70000,OWN,,VENTURE,A,11000,0,0.16,false,4,7.14
23,108000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,0,0.04,false,3,7.14
23,9600,RENT,0.0,VENTURE,A,4000,1,0.42,false,4,7.14
23,49635,MORTGAGE,6.0,PERSONAL,A,12000,1,0.24,false,3,7.29
23,40000,OWN,7.0,EDUCATION,A,13000,0,0.33,false,4,7.29
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,0,0.16,false,3,7.29
23,62400,RENT,0.0,PERSONAL,A,12000,0,0.19,false,4,7.29
23,39456,OWN,7.0,EDUCATION,A,14000,0,0.35,false,3,7.29
23,69000,RENT,0.0,MEDICAL,A,1000,0,0.01,false,3,7.29
23,32800,OWN,3.0,VENTURE,A,8000,0,0.24,false,3,7.29
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,0,0.16,false,3,7.29
23,34000,OWN,7.0,EDUCATION,A,10950,0,0.32,false,2,7.29
23,30280,MORTGAGE,5.0,EDUCATION,A,5800,0,0.19,false,2,7.29
23,80000,MORTGAGE,7.0,VENTURE,A,4800,0,0.06,false,4,7.29
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,0,0.2,false,3,7.29
23,27600,MORTGAGE,,EDUCATION,A,9800,0,0.36,false,4,7.29
23,32000,RENT,5.0,MEDICAL,A,10000,1,0.31,false,3,7.29
23,48152,MORTGAGE,7.0,MEDICAL,A,9500,0,0.2,false,2,7.29
23,34000,OWN,7.0,VENTURE,A,10950,0,0.32,false,2,7.29
23,35000,RENT,2.0,VENTURE,A,10000,0,0.29,false,4,7.29
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,0,0.1,false,3,7.29
23,39456,OWN,7.0,PERSONAL,A,14000,0,0.35,false,3,7.29
23,45756,RENT,8.0,MEDICAL,A,10000,0,0.22,false,2,7.29
23,78000,RENT,7.0,DEBTCONSOLIDATION,A,8100,0,0.1,false,2,7.29
23,36000,RENT,0.0,MEDICAL,A,3000,0,0.08,false,3,7.29
23,24000,RENT,7.0,PERSONAL,A,8000,1,0.33,false,2,7.29
23,50129,MORTGAGE,7.0,VENTURE,A,11400,0,0.23,false,2,7.29
23,78000,RENT,7.0,MEDICAL,A,8100,0,0.1,false,2,7.29
23,86500,MORTGAGE,7.0,VENTURE,A,14000,0,0.16,false,3,7.29
23,45286,RENT,5.0,PERSONAL,A,8000,0,0.18,false,4,7.29
23,26000,RENT,3.0,DEBTCONSOLIDATION,A,2700,0,0.1,false,3,7.29
23,48000,RENT,1.0,DEBTCONSOLIDATION,A,10000,0,0.21,false,2,7.29
23,15600,RENT,,DEBTCONSOLIDATION,A,2500,1,0.16,false,3,7.29
23,60000,RENT,1.0,PERSONAL,A,5600,0,0.09,false,2,7.29
23,87000,MORTGAGE,5.0,EDUCATION,A,10000,0,0.11,false,4,7.29
23,64000,MORTGAGE,4.0,VENTURE,A,5550,0,0.09,false,4,7.29
23,64500,MORTGAGE,4.0,EDUCATION,A,5000,0,0.08,false,2,7.3284227324204556
23,92500,MORTGAGE,5.0,EDUCATION,A,2500,0,0.03,false,2,7.3284227324204556
23,57000,MORTGAGE,6.0,PERSONAL,A,7000,0,0.12,false,2,7.3284227324204556
23,26400,RENT,,PERSONAL,A,4800,0,0.18,false,4,7.3284227324204556
23,51873,RENT,2.0,VENTURE,A,2500,0,0.05,false,3,7.3284227324204556
23,41017,RENT,6.0,DEBTCONSOLIDATION,A,5000,0,0.12,false,2,7.3284227324204556
23,80796,MORTGAGE,7.0,MEDICAL,A,5000,0,0.06,false,3,7.3284227324204556
23,19200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3000,1,0.16,false,3,7.3284227324204556
23,70000,RENT,4.0,MEDICAL,A,12000,0,0.17,false,2,7.3284227324204556
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,0,0.12,false,4,7.3284227324204556
23,90000,MORTGAGE,6.0,EDUCATION,A,12000,0,0.13,false,3,7.3284227324204556
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,0,0.12,false,2,7.3284227324204556
23,165996,MORTGAGE,8.0,VENTURE,A,10000,0,0.06,false,4,7.3284227324204556
23,60000,MORTGAGE,6.0,PERSONAL,A,3350,0,0.06,false,4,7.3284227324204556
23,50000,RENT,0.0,DEBTCONSOLIDATION,A,10000,0,0.2,false,2,7.3284227324204556
23,103240,MORTGAGE,0.0,VENTURE,A,4000,0,0.04,false,3,7.3284227324204556
23,61200,MORTGAGE,2.0,VENTURE,A,9000,0,0.15,false,2,7.3284227324204556
23,60000,RENT,1.0,DEBTCONSOLIDATION,A,6000,0,0.1,false,2,7.3284227324204556
23,65000,RENT,8.0,PERSONAL,A,6200,0,0.1,false,2,7.3284227324204556
23,40000,OWN,,VENTURE,A,2000,0,0.05,false,4,7.3284227324204556
23,50000,MORTGAGE,0.0,PERSONAL,A,6500,0,0.13,false,4,7.3284227324204556
23,97000,MORTGAGE,7.0,EDUCATION,A,4800,0,0.05,false,2,7.3284227324204556
23,70000,RENT,4.0,EDUCATION,A,10000,0,0.14,false,3,7.3284227324204556
23,133000,MORTGAGE,2.0,EDUCATION,A,24000,0,0.18,false,4,7.3284227324204556
23,50000,RENT,7.0,MEDICAL,A,10000,0,0.2,false,2,7.3284227324204556
23,120000,RENT,2.0,EDUCATION,A,5000,0,0.04,false,4,7.3284227324204556
23,20400,RENT,0.0,PERSONAL,A,4800,0,0.24,false,2,7.3284227324204556
23,66500,RENT,0.0,VENTURE,A,5675,0,0.09,false,2,7.3284227324204556
23,74400,MORTGAGE,0.0,PERSONAL,A,5000,0,0.07,false,3,7.3284227324204556
23,39292,MORTGAGE,3.0,MEDICAL,A,3250,1,0.08,false,3,7.3284227324204556
23,30000,RENT,1.0,EDUCATION,A,8400,1,0.28,false,3,7.3284227324204556
23,80004,RENT,0.0,PERSONAL,A,2000,0,0.02,false,3,7.3284227324204556
